dates,1.1.1,1.1.2,1.1.3,1.1.4,1.1.5,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3.1,1.3.2,1.3.3,1.3.4,1.3.5,1.4.1,1.4.2,1.4.3,1.4.4,1.4.5,1.5.1,1.5.2,1.5.3,1.5.4,1.5.5,2.1.1,2.1.2,2.1.3,2.1.4,2.1.5,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.3.1,2.3.2,2.3.3,2.3.4,2.3.5,2.4.1,2.4.2,2.4.3,2.4.4,2.4.5,2.5.1,2.5.2,2.5.3,2.5.4,2.5.5
11/13/18,548330.299,657289.1434,1063349.7,450289.6407,864381.8812,660795.7309,517375.7671,663368.503,707023.4466,878589.1074,305108.4708,1057577.947,526200.9071,1109820.599,924544.243,547554.84,792289.3988,633565.2391,694804.4983,973825.2033,1094731.172,671151.2047,381944.9228,703327.9725,667004.7303,440258.3837,969430.1045,740848.2017,563673.1309,378489.0887,925069.6039,856131.5161,837876.0941,577343.6037,838885.7815,545710.293,629596.949,588840.0296,522652.9538,622453.2272,504964.0782,899125.9423,832164.608,543940.4193,1025359.049,634748.2231,558052.0066,1094637.503,565392.0736,451696.9051
11/14/18,933480.3658,1096014.837,749210.5612,576066.6028,1097334.474,720372.8805,600170.9998,825800.9173,899230.0397,561435.9449,443659.1292,892582.9623,592559.0815,691054.5384,1017382.662,985996.996,574956.3176,426560.1091,990509.6058,790047.8111,883140.1821,821271.7955,631238.9266,858529.8732,846235.0907,333361.6699,1114849.35,564676.149,455629.4749,646163.7484,938343.3547,646763.1842,786012.9533,633340.561,1048912.931,479254.536,686937.5363,907816.0856,619102.5277,841307.8297,650480.9805,871860.7548,541668.5233,448415.9392,822316.5095,512675.0769,495294.8217,635209.4764,482251.8284,576265.2205
11/15/18,778320.633,967266.7315,1095602.415,627845.7439,565613.7051,776611.0563,639942.8374,810844.5304,893722.5919,1125291.238,388444.1377,525833.0714,1098890.984,716090.2672,826896.792,1031943.781,825039.0609,634094.5338,952716.9477,1126986.494,548732.6323,825397.0725,561102.4298,582564.0376,994783.5285,376138.0303,604023.9192,708661.6854,452791.4948,455079.0727,958828.8778,639242.8606,726005.8118,823344.447,528194.5127,419720.6099,929021.9773,673179.6479,575886.6778,526268.202,613174.5512,577311.411,902591.5332,579252.1222,604620.089,563684.3368,558152.7914,568340.904,453916.2507,534300.775
11/16/18,884354.7392,605288.0122,1124558.4,438833.341,1056046.337,1139687.2,532892.3304,884296.8905,829138.3419,614003.6225,340078.6477,904177.3266,853844.9644,1079246.212,932615.9234,695053.614,706298.506,459522.0447,711899.8113,568045.8041,1077571.624,543332.4559,302360.3125,525359.3246,1049780.849,340346.4197,1139393.951,904115.0572,331139.2414,378770.3346,1104540.729,642960.6656,739382.942,1105824.546,693935.3706,428209.7457,610072.3708,819746.6468,309679.7867,1127407.795,616696.7448,1110709.677,714257.2852,511295.4049,1105598.63,334134.9415,474802.2121,919166.8886,340778.0344,333595.6985
11/17/18,964185.4883,1114944.681,597007.268,561777.497,624997.774,672282.635,409765.6214,1042235.625,583525.8515,1062433.076,459770.1091,937307.4824,538167.8303,535640.7401,775333.5875,588150.0023,940726.8246,425120.5865,872466.2574,1068883.786,1144161.344,1103855.425,596168.8295,792258.7552,878441.9353,490753.8384,1020734.407,670199.8571,333201.098,304887.7407,525620.3048,557884.0156,834042.2896,1065836.436,795095.5303,500957.1011,785835.5911,720928.9983,497438.1134,898129.5552,335274.6987,867418.3871,1051410.284,463649.2652,1112271.817,523217.5596,332539.4017,815368.2867,547071.8635,455641.4548
11/18/18,515947.528,797540.0227,909492.4871,273738.3411,1034919,787829.7634,473272.5342,861513.6692,539821.8254,811657.9632,491245.6941,602071.3858,681902.1728,550862.6791,737483.4964,1074456.224,978480.9421,539358.62,1131310.255,1008071.071,526532.2805,681747.3682,547777.203,972806.1452,1142593.348,334361.9194,1024128.471,1011725.322,274728.3256,537888.1521,693131.3085,967933.7101,748935.714,817931.7638,592023.3675,514061.0367,537581.7869,958751.6077,286158.0756,807568.9597,461778.621,576258.8,623996.3237,389236.1981,712049.0616,572785.5911,577976.8667,526689.2011,576498.5085,452923.9121
11/19/18,1126547.547,602631.5088,1100259.023,461938.3446,969677.5954,764481.5071,554083.3219,1066309.276,1006713.574,1000825.141,385055.056,1048023.966,1030770.901,545605.2161,878075.3464,674425.4152,924729.7667,467568.5176,1137386.743,532428.1945,869241.7718,766779.432,357671.4506,776218.7738,1075292.818,345521.3781,873593.0024,740957.4755,541487.5708,369301.6728,1063421.34,616736.678,870598.2488,1109232.969,998118.9505,387566.5395,845299.4617,896179.629,395633.8475,1075364.345,273079.511,639068.5212,905826.2208,403581.9699,540253.1019,449516.676,438846.6975,545312.3833,384182.4823,333315.4853
11/20/18,556165.8995,638038.43,1029092.95,387067.1737,563964.2442,955904.2907,567104.1561,729012.8454,790141.0264,660731.421,513007.1448,1010860.35,846115.3882,1116363.957,1096438.141,962873.1063,1111569.094,381445.9156,1076420.773,753785.6671,802956.2955,836328.1611,482637.097,897153.1185,637969.5481,354155.645,905441.1929,676443.6565,299414.4087,310530.8779,767247.2465,532162.4157,953226.2878,1136911.22,801562.7138,409992.3391,1074178.542,659681.7572,424868.4796,630901.5473,366804.8341,701378.273,766333.0037,415430.1055,1010309.711,321285.5474,323986.6826,1134249.578,542750.4072,386330.3936
11/21/18,811204.8092,991034.7778,1132480.301,263746.0648,1101497.385,844001.589,414188.7528,664263.8533,640573.455,635305.9034,341011.6178,1043431.894,1109084.89,909456.1759,684324.9389,622525.4719,602664.3439,460721.7514,891192.1389,699767.5793,971588.1498,706902.9506,459188.7246,724226.9377,738645.4568,387528.0666,862648.8402,603701.1986,426994.3113,346142.5203,1113593.154,635381.3976,1099589.853,993812.1172,1056050.871,480536.3285,1089654.094,816386.5891,550328.5623,546971.1393,397794.0847,760852.0432,1069313.967,379698.625,595526.1765,420897.6273,320459.4421,857985.0909,424205.5608,565688.1326
11/22/18,589499.5646,620528.1635,992632.8134,323333.7087,1011204.911,590606.3214,345411.7815,912132.403,977627.3063,581918.9742,286062.3794,607677.1498,883306.1333,876799.5402,1089739.185,781927.8416,514237.5358,513280.4632,1009868.157,517155.775,1078415.436,837798.5973,254137.8226,1072892.232,1055603.801,278808.3081,593471.8885,665952.3082,529464.676,524640.052,686966.3284,819589.9908,743595.351,600254.9158,995260.2225,405014.1483,621314.58,795770.3303,529776.2025,611682.7999,324325.924,742916.3946,557680.2417,285804.0454,630887.4536,347492.7657,276233.1325,1009117.107,350575.315,472898.5165
11/23/18,961190.3569,917006.8029,1019184.471,366792.0642,859693.0806,957311.6262,279101.8888,650521.1922,568047.8067,718699.993,476577.9756,1121981.056,534343.2453,639819.8357,660124.0291,817239.2426,1078521.158,436720.7671,640163.4891,567122.8708,1015570.499,527442.4803,539450.58,631059.8659,874677.8061,458806.528,613869.1461,627743.4119,274336.2428,509407.2338,966362.2749,892127.6546,1042671.474,1084862.329,546571.2619,394214.2343,966884.8398,1067845.382,410548.2728,548337.5915,296786.262,702885.965,635442.798,419124.1032,806555.1537,293700.459,438518.4626,815847.5501,339619.8728,294018.5774
11/24/18,691358.6689,1033842.849,924119.012,319234.1522,1036244.04,1058565.795,469962.0469,794319.9201,1089783.242,1127776.954,420746.6902,958181.8874,573589.412,1006888.48,719437.2892,723570.0099,552032.8388,409142.5513,622312.1763,790378.6555,549863.2313,1074662.151,396347.8919,955282.8807,899713.2326,385179.2721,651765.3348,755568.5086,380985.8474,363954.4849,615296.7342,905368.457,1032432.151,789409.1712,588909.7427,510810.2488,973550.1672,935875.5868,485254.0148,1069390.179,492706.5334,802748.4409,682920.0217,338248.5258,745560.769,401261.5107,340497.8846,803827.5014,309812.8297,363398.4896
11/25/18,875913.3715,778646.6031,873544.7889,524370.6876,708139.6118,544813.3962,356667.4941,822375.4161,1119912.07,1090707.649,425823.2545,871101.7322,900837.9372,857246.85,653065.9657,963000.7436,1059880.973,522630.741,876343.2878,1075205.649,1071336.893,849980.3653,343613.9143,781836.78,984615.0142,459764.3455,788920.8772,610997.3067,240523.0246,473101.9316,1125533.477,1024550.188,875851.7066,1052459.381,1132998.105,424327.6332,945819.1677,1076100.168,239166.6428,743039.271,333607.4744,1003178.534,565508.2853,299186.4929,1029290.792,370275.4076,496175.3868,782021.4725,391584.6523,389620.9943
11/26/18,685192.9331,1020922.387,581689.6578,498054.6612,1077265.264,926370.8772,426804.2922,549572.0233,644239.2679,1090853.121,381442.8325,1100382.542,940786.6003,852005.7101,1038140.463,997702.1456,634867.7122,270224.4847,1021457.836,984140.8518,1024860.364,1076775.837,232950.7471,512791.3197,938444.3915,416024.4205,1099706.079,1085240.178,299212.9743,333776.3689,1013018.055,873110.6029,974593.6343,951317.207,930414.4255,408931.2663,1028829.287,1097679.639,445702.5936,657590.8178,398704.7126,569831.744,529988.1607,325068.9315,996392.6352,337863.9366,515190.5646,634185.0529,264407.9133,443832.8034
11/27/18,1034106.398,605708.1044,645919.788,462435.169,913229.4112,907206.1622,315581.4539,603823.017,577209.5808,767050.4251,412400.8781,703441.0248,693285.4708,600364.2652,1051189.923,1044681.516,948711.9777,260742.7043,859210.87,523166.9706,892691.9717,709429.2473,361186.7696,1127999.582,936789.1873,380669.8282,915958.6127,582288.208,430373.84,270883.0341,931683.9217,990281.5741,1082815.636,911499.5819,908487.7873,231883.4001,1060080.175,938383.2178,488526.0042,1134519.74,364628.9142,821074.9363,885395.1835,232538.9707,942011.5103,300299.2541,376442.5849,845381.7193,323678.562,496790.1471
11/28/18,825942.0438,965936.7795,1071192.555,311705.9113,1023339.447,1041873.042,386679.4779,597655.0897,957016.5641,841697.9964,410184.3405,961886.9211,973844.5869,790749.6274,632711.3294,970437.9404,802246.3933,272624.6718,740308.8982,626132.6427,790331.311,793105.2876,294715.271,950161.3677,766811.1335,306224.1036,907359.4554,1139322.878,413734.1259,228634.9663,1024153.56,953148.1864,552629.8398,1019467.971,674115.2392,311236.4236,800036.2804,1123668.529,222067.1272,890562.2272,319564.6139,756442.0193,854340.3241,455284.5136,654624.6674,243375.9945,451798.5321,1119295.836,251432.884,257743.0053
11/29/18,1003853.863,624189.5934,965784.9221,430802.8476,880232.1826,857157.3755,352402.9338,1115724.183,1005342.587,722798.1404,284633.0017,915880.4358,645474.1532,1035533.722,930731.2895,545089.4525,751398.3054,304904.8415,725464.0523,917752.4496,521306.7079,812802.7693,223423.8357,821774.1832,1095405.405,389002.4189,548518.6944,1128221.153,224296.8885,445586.7888,513463.5504,918436.0536,998878.3509,952364.2259,943291.7374,311979.562,878371.3531,878835.6159,304807.7034,966626.8824,427580.6586,720584.2491,576621.5726,381501.4397,966495.6555,453210.5674,398969.938,671980.1293,455754.6147,315496.625
11/30/18,740192.294,602416.2106,1012919.966,287471.2426,580912.5741,899023.3942,338362.9936,583882.2007,596096.1991,753957.4371,444265.7339,1132085.865,845986.164,818515.9179,1141395.643,996541.6965,663421.2884,310199.4151,778852.644,718043.7453,684377.2332,760111.0818,298302.6898,518566.3599,599513.7655,281821.5386,818418.8486,786613.0149,355778.8425,257293.0022,823473.7091,819271.3887,784790.537,989876.2179,822475.735,365873.6238,513633.7335,849518.5585,448494.5611,685594.2462,302549.9523,889340.9445,896574.292,424611.7074,571977.5092,325907.2933,237623.298,776532.1615,287273.9236,250679.6773
12/1/18,680726.8365,711554.4198,972520.4538,396572.2751,549910.9159,770479.6292,274777.4932,1065195.378,934219.5135,1128852.084,376695.1489,907034.6944,1016367.609,950040.9095,799828.3125,990573.8779,682949.7962,435730.5541,587657.023,534588.5825,1049409.424,617217.5283,365831.9068,1078738.081,706013.9859,443340.3674,582894.6174,708904.7177,398904.7051,378428.3109,995601.7222,1119514.611,683044.7118,562215.2957,579844.3201,355195.8425,901092.6073,862209.2132,311792.4026,952255.481,311609.3727,540787.6446,795489.2487,295142.5581,811975.0161,211750.4636,290350.0607,782800.5966,277357.1724,397940.8432
12/2/18,1060514.474,1083412.372,1107849.627,402670.0093,1066624.893,866515.253,238268.4812,1053071.345,1136269.52,1055796.466,354397.74,891042.6997,854866.6674,557402.6363,884857.0513,606799.0293,1031730.863,368566.2801,929275.8917,813565.2681,817695.1171,526841.323,423464.4898,627042.3514,686539.4349,239952.5375,626309.2115,844937.2936,443595.9785,212490.6344,952855.9204,945724.5166,921888.1175,1089468.834,1051298.063,266511.7366,1134631.621,1064888.867,277062.8586,572647.2461,229265.1066,1062974.987,729933.4739,246190.6533,852957.4733,392006.2887,293002.9581,548153.2768,266735.4748,399327.2426
12/3/18,1050474.05,644357.9502,742155.5961,228444.3377,685769.1524,1090463.861,331519.7756,1034508.165,875383.4764,648684.4695,268735.6756,1088931.836,926464.5459,644791.2672,1063234.985,1048011.875,661843.0142,325852.4155,1059169.484,584300.3281,1103483.055,637776.2785,416848.9162,591769.1887,876939.0041,311771.7944,930443.671,739256.0982,385820.9341,274759.2639,1061845.106,985941.3011,1046775.365,1008322.416,1127356.975,273450.2221,945812.5176,999974.8302,371160.9575,589071.0464,268797.215,594352.8428,643615.3641,262796.284,713269.5886,403845.0061,421101.6008,820370.3995,375980.6494,357504.436
12/4/18,780808.0113,870891.0438,621342.0119,351983.2563,1019361.305,771357.9764,418772.2995,844509.8711,1027894.792,571954.3471,422565.4067,834338.9386,521211.8679,692446.5332,700268.1156,657418.8211,646018.7844,392363.6668,697137.2609,692347.9147,623103.1649,1042055.467,199154.4758,701752.5699,887243.7707,295593.4385,1046246.83,634598.4194,251702.3111,333665.3767,548275.5865,953057.9562,874041.7355,835102.4198,630895.2372,215398.9638,612562.6963,829145.2565,237810.4035,723241.5837,401775.7358,681530.483,596666.6752,216400.2962,587419.4317,236313.6754,392529.5163,879307.3223,421979.6558,197624.4744
12/5/18,672719.1636,1138280.771,702968.9028,355298.5199,784079.5013,990693.807,268102.403,955294.2917,756597.0507,964959.1336,241572.6874,519699.5283,1022264.77,914086.9389,645515.1876,655225.8625,597268.5127,408585.1409,768032.0384,626459.9353,1093543.668,1110382.384,376189.174,612350.9121,746013.0539,340318.2712,884074.8288,685987.4356,231437.179,381554.3072,649551.8213,586780.8296,971609.007,772771.0551,839943.6069,330832.6384,592996.857,847061.7104,284603.499,705114.8948,207826.5717,1122754.815,704045.3183,289171.0601,925628.5933,303731.3707,241100.2435,1143477.778,223024.543,376092.6639
12/6/18,1109376.362,658555.9191,998493.852,265262.3503,845733.0053,542707.0406,369331.7545,984650.192,1034785.09,695680.9185,395535.9806,585001.2375,1015562.111,762790.6339,1058932.572,566516.4235,657634.3082,244825.7095,1014945.689,924591.4363,965322.4352,860579.4004,212588.0949,810833.1194,1036838.774,342951.8647,674380.3378,761702.0517,310532.04,201731.1005,796678.3387,648161.3757,626277.6989,786762.114,773594.652,333701.1563,1062664.131,650890.2749,346308.9166,1039603.304,232105.0367,529094.964,1036794.112,259823.1874,911235.9568,212280.6072,361809.2243,856289.5325,366624.3133,288316.5837
12/7/18,564164.2773,609168.141,575644.9091,328458.4331,945943.4044,999891.7035,224093.1979,910857.0123,684533.2847,687908.4942,205596.0358,1033982.653,593891.4517,916034.9759,844118.0798,872407.4263,834859.3497,368181.1985,1002407.836,1115192.021,647725.2249,813035.5242,224620.4329,681483.4786,778968.2657,312055.5399,911067.8897,930173.3958,338328.5579,241744.433,999216.8278,519162.3785,924515.9043,554526.9806,829952.2281,192407.9531,1058068.357,758853.2233,372709.3431,1091490.476,250979.7432,642127.7358,1030521.899,269558.2644,744127.7398,311863.4023,255877.0423,776820.7624,327887.917,180927.4618
12/8/18,605533.6517,846053.6855,763022.8976,211767.4376,650865.3746,1014175.368,254970.7194,1131186.736,955627.441,644204.1658,343864.4261,1101384.597,770322.7086,914883.0662,610238.8509,780478.1115,1034888.923,365070.8804,1042820.195,1058415.335,703914.7338,749166.7685,203740.6505,644169.9327,837436.9583,219482.4372,712512.9843,988565.0072,201034.0527,328434.4894,944233.5632,588853.1788,1080461.109,655691.6744,800472.8469,284601.211,891340.4067,754574.5397,263964.7649,768366.0945,325209.7668,560824.7368,639654.678,361787.8653,618347.7117,199452.8702,221519.5615,672906.6899,373238.0935,285014.2593
12/9/18,999249.7007,967500.6954,1007612.022,324180.7345,738207.1523,713845.2411,191978.8586,829113.6684,598097.9662,832841.7508,214878.016,755117.1305,556519.6415,638911.7896,1099909.74,722397.3941,859125.8541,174106.6856,1005680.46,1031859.899,642820.597,1117008.642,301186.4076,858326.515,520983.5717,330435.9993,800823.8684,716899.9971,284704.5849,283375.3191,1058928.567,650334.6861,1026407.655,822881.9602,996977.8473,355388.3082,882697.7213,870963.8174,285602.3535,829230.9526,362834.7094,786848.1879,563085.6703,176530.552,851172.7425,224680.1863,193423.7039,590537.2506,332170.4641,210362.7538
12/10/18,617492.5644,1073435.352,717433.9352,288013.1062,763367.1178,1081075.907,243365.7712,613089.1529,941358.2098,1113704.053,324761.7104,804286.8143,759170.5785,644532.1385,589419.8385,961331.7857,929544.2399,279950.6702,832955.8989,1135335.818,1021801.754,843741.5535,160291.783,553431.9749,541501.7409,272841.0652,976356.1475,798304.713,248774.58,332421.5716,802319.167,905176.2076,618233.7525,740629.8051,805821.5226,266072.6689,1026457.455,773439.3184,278064.5343,808454.486,205702.9079,1022218.71,927109.4581,335686.1886,806245.091,317614.6345,327107.9803,1085697.828,329481.4017,274583.5373
12/11/18,1004994.966,892846.3985,928386.6625,315281.0632,748559.1499,1103290.768,259282.213,967944.5166,714158.1377,947259.3382,300210.8948,1078210,884961.0352,990308.8547,631511.0551,528697.1649,690071.6405,277347.596,1037123.067,747633.156,955828.8344,687631.1532,257663.8717,937697.8757,944188.2214,332144.5811,1140721.636,700869.6886,186295.5061,269648.3232,1020481.853,919977.3742,546978.205,797230.7157,552831.6111,298554.9991,659525.8946,871422.2235,156325.3825,676423.0259,334355.0983,534874.614,1139631.618,235942.7114,751084.0864,184688.761,274456.951,932891.3374,235859.2711,154061.6567
12/12/18,735933.4853,548023.8259,1060641.053,170343.6252,517005.6557,721470.4555,255473.4676,896966.7635,1069244.745,1119592.599,189577.2285,737494.1895,1059992.136,867067.6679,1142768.896,868298.9258,1103556.131,247883.9724,982946.283,828523.9976,1037315.468,1134746.903,200584.5896,848810.6967,525929.0828,292708.9398,1133664.102,751834.9096,316644.3674,158540.4564,876287.5929,913099.6957,697383.2404,986827.7343,676544.8066,244907.6435,529393.0489,868790.3559,150643.9946,1106048.308,154391.345,557248.474,618501.4961,272156.248,804981.1114,170622.4088,195077.293,1125861.185,179612.8787,234318.6221
